Game_ID,Turn_Number,Timestamp,Player_ID,Action_Chosen,Player_Level,Player_Rating,Environment,Weather,Used_Special_Move,Player_HP_After,Opponent_HP_After,Player_Stamina_After,Action_Effectiveness,Damage_Taken,Is_Critical_Turn,First_Player,Is_Win,Winner_ID,Total_Turns
1747831464931,19,2025-05-21T12:44:40.127Z,P1,heal,2,1992,desert,clear,False,95,100,30,13,0,False,P1,False,,
1747831464931,20,2025-05-21T12:44:40.822Z,P2,attack,1,1365,desert,clear,False,100,74,30,21,21,False,P1,False,,
1747831464931,21,2025-05-21T12:44:41.934Z,P1,defend,6,1773,castle,rainy,False,74,100,35,0,0,False,P1,False,,
1747831464931,22,2025-05-21T12:44:43.156Z,P2,defend,9,1495,desert,clear,False,100,74,35,0,0,False,P1,False,,
1747831464931,23,2025-05-21T12:44:44.789Z,P1,attack,10,1915,volcano,stormy,False,74,94,25,6,6,False,P1,False,,
1747831464931,24,2025-05-21T12:44:46.179Z,P2,attack,9,1905,castle,rainy,True,94,50,25,24,24,False,P1,False,,
1747831464931,25,2025-05-21T12:44:47.674Z,P1,attack,2,1271,forest,foggy,False,50,84,15,10,10,False,P1,False,,
1747831464931,26,2025-05-21T12:44:49.276Z,P2,heal,6,1738,castle,foggy,False,99,50,10,15,0,False,P1,False,,
1747831464931,27,2025-05-21T12:44:49.919Z,P1,heal,5,1717,castle,foggy,False,58,99,0,8,0,False,P1,False,,
1747831464931,28,2025-05-21T12:44:51.318Z,P2,defend,7,1634,castle,foggy,False,99,58,15,0,0,False,P1,False,,
1747831464931,29,2025-05-21T12:44:51.727Z,P1,attack,1,1296,volcano,foggy,False,58,99,0,0,0,False,P1,False,,
1747831492786,1,2025-05-21T12:44:53.760Z,P1,attack,3,1163,castle,rainy,False,100,81,90,19,19,False,P1,False,,
1747831492786,2,2025-05-21T12:44:54.317Z,P2,defend,8,1882,desert,rainy,False,81,100,100,0,0,False,P1,False,,
1747831492786,3,2025-05-21T12:44:54.812Z,P1,defend,3,1488,castle,stormy,False,100,81,95,0,0,False,P1,False,,
1747831492786,4,2025-05-21T12:44:55.374Z,P2,defend,7,1436,forest,rainy,False,81,100,100,0,0,False,P1,False,,
1747831492786,5,2025-05-21T12:44:56.181Z,P1,defend,7,1071,volcano,clear,False,100,81,100,0,0,False,P1,False,,
1747831492786,6,2025-05-21T12:44:57.412Z,P2,attack,10,1016,castle,clear,False,81,76,90,24,24,False,P1,False,,
1747831492786,7,2025-05-21T12:44:58.074Z,P1,attack,4,1796,desert,stormy,False,76,62,90,19,19,False,P1,False,,
1747831492786,8,2025-05-21T12:44:59.803Z,P2,attack,10,1651,forest,rainy,True,62,63,80,13,13,False,P1,False,,
1747831492786,9,2025-05-21T12:45:04.031Z,P1,attack,5,1408,volcano,stormy,False,63,39,80,23,23,False,P1,False,,
1747831492786,10,2025-05-21T12:45:05.262Z,P2,defend,4,1736,volcano,clear,False,39,63,85,0,0,False,P1,False,,
1747831492786,11,2025-05-21T12:45:06.736Z,P1,heal,10,1511,forest,foggy,False,80,39,65,17,0,False,P1,False,,
1747831492786,12,2025-05-21T12:45:08.536Z,P2,attack,7,1887,castle,clear,False,39,61,75,19,19,False,P1,False,,
1747831492786,13,2025-05-21T12:45:10.446Z,P1,attack,6,1311,volcano,stormy,False,61,30,55,9,9,False,P1,False,,
1747831492786,14,2025-05-21T12:45:11.202Z,P2,defend,4,1439,desert,clear,False,30,61,80,0,0,False,P1,False,,
1747831492786,15,2025-05-21T12:45:12.165Z,P1,heal,3,1990,forest,foggy,False,73,30,40,12,0,False,P1,False,,
1747831492786,16,2025-05-21T12:45:12.716Z,P2,heal,4,1782,volcano,rainy,False,43,73,65,13,0,False,P1,False,,
1747831492786,17,2025-05-21T12:45:15.116Z,P1,defend,5,1042,castle,foggy,False,73,43,45,0,0,False,P1,False,,
1747831492786,18,2025-05-21T12:45:16.072Z,P2,defend,10,1317,forest,stormy,False,43,73,70,0,0,False,P1,False,,
1747831492786,19,2025-05-21T12:45:17.637Z,P1,attack,10,1412,castle,rainy,False,73,36,35,7,7,False,P1,False,,
1747831492786,20,2025-05-21T12:45:18.845Z,P2,heal,7,1647,castle,rainy,True,43,73,55,7,0,False,P1,False,,
1747831492786,21,2025-05-21T12:45:20.186Z,P1,heal,7,1172,volcano,clear,False,86,43,20,13,0,False,P1,False,,
1747831492786,22,2025-05-21T12:45:21.403Z,P2,defend,3,1203,castle,foggy,False,43,86,60,0,0,False,P1,False,,
1747831492786,23,2025-05-21T12:45:22.642Z,P1,defend,1,1889,desert,rainy,True,86,43,25,0,0,False,P1,False,,
1747831492786,24,2025-05-21T12:45:23.582Z,P2,attack,6,1982,desert,stormy,False,43,71,50,15,15,False,P1,False,,
1747831492786,25,2025-05-21T12:45:24.536Z,P1,defend,9,1919,forest,clear,False,71,43,30,0,0,False,P1,False,,
1747831492786,26,2025-05-21T12:45:26.135Z,P2,attack,3,1161,castle,foggy,False,43,66,40,5,5,False,P1,False,,
1747831492786,27,2025-05-21T12:45:26.820Z,P1,defend,6,1322,desert,clear,False,66,43,35,0,0,False,P1,False,,
1747831492786,28,2025-05-21T12:45:27.568Z,P2,heal,4,1163,forest,clear,False,59,66,25,16,0,False,P1,False,,
1747831492786,29,2025-05-21T12:45:28.123Z,P1,defend,7,1734,forest,stormy,True,66,59,40,0,0,False,P1,False,,
1747831492786,30,2025-05-21T12:45:28.747Z,P2,attack,10,1808,desert,clear,True,59,52,15,14,14,False,P1,False,,
1747831492786,31,2025-05-21T12:45:30.291Z,P1,attack,5,1661,castle,rainy,False,52,45,30,14,14,False,P1,False,,
1747831492786,32,2025-05-21T12:45:31.890Z,P2,defend,2,1982,desert,stormy,False,45,52,20,0,0,False,P1,False,,
1747831492786,33,2025-05-21T12:45:34.428Z,P1,heal,2,1309,volcano,clear,False,67,45,15,15,0,False,P1,False,,
1747831492786,34,2025-05-21T12:45:34.983Z,P2,attack,1,1266,forest,foggy,False,45,60,10,7,7,False,P1,False,,
1747831492786,35,2025-05-21T12:45:35.628Z,P1,defend,2,1775,forest,rainy,False,60,45,20,0,0,False,P1,False,,
1747831492786,36,2025-05-21T12:45:36.422Z,P2,attack,4,1721,volcano,clear,False,45,39,0,21,21,False,P1,False,,
1747831492786,37,2025-05-21T12:45:37.969Z,P1,heal,7,1950,volcano,foggy,False,44,45,5,5,0,False,P1,False,,
1747831683078,1,2025-05-21T12:48:27.476Z,P1,attack,5,1231,volcano,rainy,False,100,90,90,10,10,False,P1,False,,
1747831683078,2,2025-05-21T12:48:29.002Z,P2,defend,2,1345,volcano,rainy,False,90,100,100,0,0,False,P1,False,,
1747831683078,3,2025-05-21T12:48:30.203Z,P1,attack,4,1967,volcano,rainy,False,100,66,80,24,24,False,P1,False,,
1747831683078,4,2025-05-21T12:48:30.382Z,P2,attack,9,1920,castle,clear,False,66,77,90,23,23,False,P1,False,,
1747831683078,5,2025-05-21T12:48:30.792Z,P1,defend,7,1258,forest,stormy,False,77,66,85,0,0,False,P1,False,,
1747831683078,6,2025-05-21T12:48:31.154Z,P2,defend,5,1491,desert,foggy,False,66,77,95,0,0,False,P1,False,,
1747831683078,7,2025-05-21T12:48:32.594Z,P1,defend,3,1612,forest,rainy,False,77,66,90,0,0,False,P1,False,,
1747831683078,8,2025-05-21T12:48:32.920Z,P2,heal,2,1602,forest,clear,False,81,77,80,15,0,False,P1,False,,
1747831683078,9,2025-05-21T12:48:33.307Z,P1,defend,10,1172,forest,rainy,False,77,81,95,0,0,False,P1,False,,
1747831683078,10,2025-05-21T12:48:33.677Z,P2,attack,1,1331,castle,foggy,False,81,55,70,22,22,False,P1,False,,
1747831683078,11,2025-05-21T12:48:35.088Z,P1,attack,7,1337,castle,stormy,False,55,76,85,5,5,False,P1,False,,
1747831683078,12,2025-05-21T12:48:36.309Z,P2,heal,10,1008,desert,foggy,False,85,55,55,9,0,False,P1,False,,
1747831683078,13,2025-05-21T12:48:37.338Z,P1,attack,10,1653,volcano,stormy,False,55,77,75,8,8,False,P1,False,,
1747831683078,14,2025-05-21T12:48:38.017Z,P2,defend,7,1133,castle,foggy,False,77,55,60,0,0,False,P1,False,,
1747831683078,15,2025-05-21T12:48:39.101Z,P1,heal,2,1221,castle,stormy,False,67,77,60,12,0,False,P1,False,,
1747831683078,16,2025-05-21T12:48:39.638Z,P2,defend,9,1214,forest,clear,False,77,67,65,0,0,False,P1,False,,
1747831683078,17,2025-05-21T12:48:40.102Z,P1,attack,8,1679,desert,foggy,True,67,54,50,23,23,False,P1,False,,
1747831683078,18,2025-05-21T12:48:40.960Z,P2,attack,10,1616,volcano,clear,False,54,45,55,22,22,False,P1,False,,
1747831683078,19,2025-05-21T12:48:41.376Z,P1,defend,9,1477,volcano,stormy,True,45,54,55,0,0,False,P1,False,,
1747831683078,20,2025-05-21T12:48:42.097Z,P2,heal,3,1355,volcano,clear,False,69,45,40,15,0,False,P1,False,,
1747831683078,21,2025-05-21T12:48:42.611Z,P1,attack,3,1859,castle,rainy,True,45,52,45,17,17,False,P1,False,,
1747831683078,22,2025-05-21T12:48:42.955Z,P2,defend,1,1821,desert,foggy,False,52,45,45,0,0,False,P1,False,,
1747831683078,23,2025-05-21T12:48:43.722Z,P1,attack,7,1236,castle,clear,True,45,28,35,24,24,False,P1,False,,
1747831683078,24,2025-05-21T12:48:44.370Z,P2,attack,8,1966,forest,clear,False,28,28,35,17,17,False,P1,False,,
1747831683078,25,2025-05-21T12:48:44.797Z,P1,defend,8,1396,castle,foggy,True,28,28,40,0,0,False,P1,False,,
1747831683078,26,2025-05-21T12:48:45.211Z,P2,heal,7,1654,castle,clear,False,41,28,20,13,0,False,P1,False,,
1747831683078,27,2025-05-21T12:48:45.801Z,P1,heal,2,1895,forest,clear,False,38,41,25,10,0,False,P1,False,,
1747831683078,28,2025-05-21T12:48:47.317Z,P2,defend,7,1648,forest,foggy,False,41,38,25,0,0,False,P1,False,,
1747831683078,29,2025-05-21T12:48:47.768Z,P1,attack,8,1512,castle,stormy,True,38,27,15,14,14,False,P1,False,,
1747831683078,30,2025-05-21T12:48:49.099Z,P2,heal,5,1160,desert,rainy,True,35,38,10,8,0,False,P1,False,,
1747831683078,31,2025-05-21T12:48:50.330Z,P1,heal,6,1940,castle,stormy,False,45,35,0,7,0,False,P1,False,,
1747831733263,1,2025-05-21T12:48:53.911Z,P1,attack,9,1967,forest,clear,False,100,87,90,13,13,False,P1,False,,
1747831733263,2,2025-05-21T12:48:54.178Z,P2,defend,9,1933,desert,foggy,False,87,100,100,0,0,False,P1,False,,
1747831733263,3,2025-05-21T12:48:54.445Z,P1,attack,1,1224,castle,rainy,True,100,76,80,11,11,False,P1,False,,
1747831733263,4,2025-05-21T12:48:54.731Z,P2,defend,2,1894,forest,stormy,False,76,100,100,0,0,False,P1,False,,
1747831733263,5,2025-05-21T12:48:55.015Z,P1,heal,2,1980,volcano,stormy,False,100,76,65,11,0,False,P1,False,,
1747831733263,6,2025-05-21T12:48:55.759Z,P2,defend,3,1427,forest,stormy,True,76,100,100,0,0,False,P1,False,,
1747831733263,7,2025-05-21T12:48:56.360Z,P1,heal,7,1959,castle,clear,False,100,76,50,16,0,False,P1,False,,
1747831733263,8,2025-05-21T12:48:56.923Z,P2,heal,9,1220,desert,clear,False,88,100,85,12,0,False,P1,False,,
1747831733263,9,2025-05-21T12:48:57.812Z,P1,heal,2,1670,castle,clear,False,100,88,35,16,0,False,P1,False,,
1747831733263,10,2025-05-21T12:49:00.555Z,P2,attack,1,1541,forest,clear,False,88,84,75,16,16,False,P1,False,,
1747831733263,11,2025-05-21T12:49:01.680Z,P1,attack,6,1207,desert,clear,True,84,73,25,15,15,False,P1,False,,
1747831733263,12,2025-05-21T12:49:02.842Z,P2,defend,4,1540,volcano,clear,False,73,84,80,0,0,False,P1,False,,
1747831733263,13,2025-05-21T12:49:03.943Z,P1,defend,9,1828,forest,foggy,False,84,73,30,0,0,False,P1,False,,
1747831733263,14,2025-05-21T12:49:05.953Z,P2,defend,5,1931,desert,rainy,False,73,84,85,0,0,False,P1,False,,
1747831733263,15,2025-05-21T12:49:07.538Z,P1,defend,4,1153,forest,rainy,False,84,73,35,0,0,False,P1,False,,
1747831733263,16,2025-05-21T12:49:08.720Z,P2,defend,1,1175,volcano,clear,False,73,84,90,0,0,False,P1,False,,
1747831733263,17,2025-05-21T12:49:10.090Z,P1,attack,7,1741,desert,stormy,True,84,62,25,11,11,False,P1,False,,
1747831733263,18,2025-05-21T12:49:12.454Z,P2,defend,1,1142,volcano,stormy,False,62,84,95,0,0,False,P1,False,,
1747831733263,19,2025-05-21T12:49:13.515Z,P1,defend,6,1981,castle,clear,False,84,62,30,0,0,False,P1,False,,
1747831733263,20,2025-05-21T12:49:15.625Z,P2,defend,4,1326,volcano,stormy,False,62,84,100,0,0,False,P1,False,,
1747831733263,21,2025-05-21T12:49:17.370Z,P1,attack,3,1830,desert,rainy,False,84,54,20,8,8,False,P1,False,,
1747831733263,22,2025-05-21T12:49:18.639Z,P2,heal,10,1171,volcano,rainy,False,66,84,85,12,0,False,P1,False,,
1747831733263,23,2025-05-21T12:49:20.177Z,P1,attack,1,1631,volcano,foggy,False,84,48,10,18,18,False,P1,False,,
1747831733263,24,2025-05-21T12:49:21.256Z,P2,defend,3,1943,volcano,stormy,False,48,84,90,0,0,False,P1,False,,
1747831733263,25,2025-05-21T12:49:23.352Z,P1,defend,3,1442,forest,stormy,False,84,48,15,0,0,False,P1,False,,
1747831733263,26,2025-05-21T12:49:24.327Z,P2,attack,9,1561,castle,foggy,False,48,61,80,23,23,False,P1,False,,
1747831733263,27,2025-05-21T12:49:26.056Z,P1,attack,1,1421,forest,foggy,False,61,27,5,21,21,False,P1,False,,
1747828700890,1,2025-05-21T11:58:56.632Z,P1,attack,7,1863,castle,foggy,False,100,85,90,15,15,False,P1,False,,
1747828700890,2,2025-05-21T11:59:01.944Z,P2,defend,10,1322,forest,rainy,False,85,100,100,0,0,False,P1,False,,
1747828700890,3,2025-05-21T11:59:03.681Z,P1,heal,8,1495,volcano,stormy,True,100,85,75,14,0,False,P1,False,,
1747828700890,4,2025-05-21T11:59:04.993Z,P2,attack,7,1927,volcano,foggy,False,85,95,90,5,5,False,P1,False,,
1747828746454,1,2025-05-21T11:59:09.324Z,P1,heal,7,1215,forest,clear,False,100,100,85,8,0,False,P1,False,P2,178.0
1747828746454,2,2025-05-21T11:59:11.986Z,P2,attack,10,1772,castle,foggy,True,100,83,90,17,17,False,P1,True,P2,178.0
1747828746454,3,2025-05-21T11:59:14.981Z,P1,defend,2,1339,volcano,rainy,True,83,100,90,0,0,False,P1,False,P2,178.0
1747828746454,4,2025-05-21T11:59:16.683Z,P2,attack,3,1646,forest,rainy,False,100,68,80,15,15,False,P1,True,P2,178.0
1747828746454,5,2025-05-21T12:01:26.950Z,P1,defend,10,1700,forest,foggy,False,68,100,95,0,0,False,P1,False,P2,178.0
1747828746454,6,2025-05-21T12:01:29.113Z,P2,attack,2,1187,volcano,rainy,False,100,58,70,10,10,False,P1,True,P2,178.0
1747828746454,7,2025-05-21T12:04:04.233Z,P1,heal,4,1216,castle,rainy,False,67,100,80,9,0,False,P1,False,P2,178.0
1747828746454,8,2025-05-21T12:04:05.385Z,P2,attack,5,1335,forest,rainy,True,100,44,60,23,23,False,P1,True,P2,178.0
1747828746454,9,2025-05-21T12:04:06.844Z,P1,defend,5,1715,desert,stormy,True,44,100,85,0,0,False,P1,False,P2,178.0
1747828746454,10,2025-05-21T12:04:07.642Z,P2,heal,6,1403,castle,rainy,True,100,44,45,7,0,False,P1,True,P2,178.0
1747828746454,11,2025-05-21T12:04:09.400Z,P1,defend,2,1606,desert,stormy,False,44,100,90,0,0,False,P1,False,P2,178.0
1747828746454,12,2025-05-21T12:04:10.944Z,P2,attack,3,1132,volcano,clear,False,100,22,35,22,22,False,P1,True,P2,178.0
1747828746454,13,2025-05-21T12:04:12.334Z,P1,heal,2,1545,desert,stormy,False,38,100,75,16,0,False,P1,False,P2,178.0
1747828746454,14,2025-05-21T12:04:14.951Z,P2,defend,2,1676,castle,stormy,True,100,38,40,0,0,False,P1,True,P2,178.0
1747828746454,15,2025-05-21T12:04:16.523Z,P1,attack,2,1992,castle,foggy,False,38,89,65,11,11,False,P1,False,P2,178.0
1747828746454,16,2025-05-21T12:04:17.959Z,P2,defend,8,1726,volcano,stormy,False,89,38,45,0,0,False,P1,True,P2,178.0
1747828746454,17,2025-05-21T12:04:19.223Z,P1,heal,9,1842,forest,rainy,False,53,89,50,15,0,False,P1,False,P2,178.0
1747828746454,18,2025-05-21T12:04:20.172Z,P2,heal,10,1319,castle,stormy,False,100,53,30,16,0,False,P1,True,P2,178.0
1747828746454,19,2025-05-21T12:04:21.706Z,P1,attack,9,1786,castle,rainy,False,53,86,40,14,14,False,P1,False,P2,178.0
1747828746454,20,2025-05-21T12:04:22.482Z,P2,attack,7,1143,volcano,foggy,False,86,48,20,5,5,False,P1,True,P2,178.0
1747828746454,21,2025-05-21T12:05:11.124Z,P1,attack,5,1206,desert,stormy,False,48,79,30,7,7,False,P1,False,P2,178.0
1747828746454,22,2025-05-21T12:05:11.630Z,P2,attack,5,1767,forest,clear,False,79,39,10,9,9,False,P1,True,P2,178.0
1747828746454,23,2025-05-21T12:05:12.132Z,P1,attack,10,1673,castle,rainy,False,39,68,20,11,11,False,P1,False,P2,178.0
1747828746454,24,2025-05-21T12:05:12.908Z,P2,attack,7,1450,castle,foggy,True,68,27,0,12,12,False,P1,True,P2,178.0
1747828746454,25,2025-05-21T12:05:13.938Z,P1,attack,6,1580,castle,foggy,False,27,49,10,19,19,False,P1,False,P2,178.0
1747828746454,26,2025-05-21T12:05:14.603Z,P2,attack,6,1764,forest,clear,False,49,27,0,0,0,False,P1,True,P2,178.0
1747828746454,27,2025-05-21T12:05:14.892Z,P1,attack,5,1734,volcano,stormy,False,27,34,0,15,15,False,P1,False,P2,178.0
